"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-04","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","68","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","71","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","59","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","49","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","44","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","44","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","66","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","48","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","48","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","50","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","60","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","71","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","67","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","54","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","66","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","80","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","50","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","52","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Unadjusted","Units","300","units","0","v731404","3.2.3.1","46","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","108","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","92","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","97","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","75","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","48","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","59","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","57","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","75","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","77","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","83","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","112","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","210","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","201","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","170","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","165","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","124","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","69","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","52","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","61","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","74","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","71","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","74","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","51","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","58","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","57","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","59","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","60","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","139","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","102","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","62","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","57","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Unadjusted","Units","300","units","0","v731415","3.2.5.1","43","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","401","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","325","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","337","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","323","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","287","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","142","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","125","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","136","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","116","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","146","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","143","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","136","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","169","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","160","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","168","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","167","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","132","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","151","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","166","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","182","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","165","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","56","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","92","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","85","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","74","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","87","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","42","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","49","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","47","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","70","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","156","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731426","3.2.6.1","199","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","571","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","491","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","450","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","537","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","458","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","511","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","412","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","397","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","303","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","313","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","356","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","335","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","356","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","298","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","316","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","374","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","275","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","249","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","203","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","252","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","234","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","212","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","179","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","233","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","192","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","233","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","299","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","249","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","205","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","323","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","243","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Unadjusted","Units","300","units","0","v732319","3.3.1.1","359","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","390","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","334","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","376","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","397","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","328","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","320","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","344","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","343","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","247","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","243","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","234","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","244","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","225","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","222","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","210","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","245","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","168","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","192","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","149","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","195","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","173","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","168","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","127","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","194","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","158","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","187","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","192","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","209","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","126","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","237","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","203","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732330","3.3.2.1","247","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","181","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","157","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","74","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","140","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","130","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","191","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","68","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","54","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","56","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","70","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","122","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","91","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","131","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","76","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","106","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","129","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","107","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","57","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","54","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","57","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","61","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","44","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","52","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","39","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","34","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","46","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","107","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","40","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","79","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","86","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","40","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732374","3.3.4.1","112","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","16","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","9","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","8","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","10","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","40","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","9","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","14","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","28","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","14","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","28","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","49","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","45","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","44","","","","0"
