"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","763","","","","0"
"2017-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","769","","","","0"
"2017-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","503","","","","0"
"2018-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","382","","","","0"
"2018-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","677","","","","0"
"2018-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1147","","","","0"
"2018-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","553","","","","0"
"2019-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","666","","","","0"
"2019-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","824","","","","0"
"2019-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","636","","","","0"
"2019-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","673","","","","0"
"2020-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","615","","","","0"
"2020-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","295","","","","0"
"2020-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1094","","","","0"
"2020-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","947","","","","0"
"2021-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","816","","","","0"
"2021-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","826","","","","0"
"2021-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","500","","","","0"
"2021-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1580","","","","0"
"2022-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","764","","","","0"
"2022-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1093","","","","0"
"2022-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","999","","","","0"
"2022-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","609","","","","0"
"2023-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","492","","","","0"
"2023-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1442","","","","0"
"2023-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1060","","","","0"
"2023-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","2066","","","","0"
"2024-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1792","","","","0"
"2024-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1811","","","","0"
"2024-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","796","","","","0"
"2024-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","903","","","","0"
"2025-01","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1441","","","","0"
"2025-04","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","2092","","","","0"
"2025-07","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","2152","","","","0"
"2025-10","Nova Scotia","2016A000212","Housing starts","Multiples","Unadjusted","Units","300","units","0","v730490","5.1.4.1","1894","","","","0"
"2015-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","44","","","","0"
"2015-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","47","","","","0"
"2015-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","114","","","","0"
"2015-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","54","","","","0"
"2016-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","48","","","","0"
"2016-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","66","","","","0"
"2016-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","72","","","","0"
"2016-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","132","","","","0"
"2017-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","33","","","","0"
"2017-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","64","","","","0"
"2017-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","94","","","","0"
"2017-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","62","","","","0"
"2018-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","68","","","","0"
