"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","248","","","","0"
"2018-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","143","","","","0"
"2018-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","185","","","","0"
"2018-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","184","","","","0"
"2018-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","177","","","","0"
"2019-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","129","","","","0"
"2019-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","168","","","","0"
"2019-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","205","","","","0"
"2019-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","217","","","","0"
"2020-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","139","","","","0"
"2020-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","88","","","","0"
"2020-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","104","","","","0"
"2020-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","144","","","","0"
"2021-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","123","","","","0"
"2021-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","225","","","","0"
"2021-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","309","","","","0"
"2021-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","434","","","","0"
"2022-01","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","351","","","","0"
"2022-04","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","433","","","","0"
"2022-07","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","381","","","","0"
"2022-10","New Brunswick","2016A000213","Housing under construction","Row","Unadjusted","Units","300","units","0","v731419","6.2.5.1","451","","","","0"
"2015-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","817","","","","0"
"2015-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","840","","","","0"
"2015-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","926","","","","0"
"2015-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1046","","","","0"
"2016-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","888","","","","0"
"2016-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","501","","","","0"
"2016-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","494","","","","0"
"2016-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","452","","","","0"
"2017-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","562","","","","0"
"2017-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","620","","","","0"
"2017-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","767","","","","0"
"2017-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","938","","","","0"
"2018-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","981","","","","0"
"2018-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","950","","","","0"
"2018-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","927","","","","0"
"2018-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","920","","","","0"
"2019-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","851","","","","0"
"2019-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1159","","","","0"
"2019-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1500","","","","0"
"2019-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1493","","","","0"
"2020-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1456","","","","0"
"2020-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1317","","","","0"
"2020-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","1976","","","","0"
"2020-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","2359","","","","0"
"2021-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","2304","","","","0"
"2021-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","2664","","","","0"
"2021-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","2900","","","","0"
"2021-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","3334","","","","0"
"2022-01","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","3108","","","","0"
"2022-04","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","3274","","","","0"
"2022-07","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","3623","","","","0"
"2022-10","New Brunswick","2016A000213","Housing under construction","Apartment and other unit type","Unadjusted","Units","300","units","0","v731430","6.2.6.1","3720","","","","0"
"2015-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","462","","","","0"
"2015-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","410","","","","0"
"2015-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","412","","","","0"
"2015-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","404","","","","0"
"2016-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","605","","","","0"
"2016-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","856","","","","0"
"2016-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","601","","","","0"
"2016-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","506","","","","0"
"2017-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","327","","","","0"
"2017-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","325","","","","0"
"2017-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","413","","","","0"
"2017-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","496","","","","0"
"2018-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","464","","","","0"
"2018-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","545","","","","0"
"2018-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","527","","","","0"
"2018-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","847","","","","0"
"2019-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","515","","","","0"
"2019-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","470","","","","0"
"2019-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","497","","","","0"
"2019-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","752","","","","0"
"2020-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","630","","","","0"
"2020-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","933","","","","0"
"2020-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","434","","","","0"
"2020-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","715","","","","0"
"2021-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","544","","","","0"
"2021-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","543","","","","0"
"2021-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","642","","","","0"
"2021-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","582","","","","0"
"2022-01","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","1001","","","","0"
"2022-04","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","1159","","","","0"
"2022-07","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","1002","","","","0"
"2022-10","New Brunswick","2016A000213","Housing completions","Total units","Unadjusted","Units","300","units","0","v732323","6.3.1.1","1226","","","","0"
"2015-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","297","","","","0"
"2015-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","237","","","","0"
"2015-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","221","","","","0"
"2015-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","287","","","","0"
"2016-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","312","","","","0"
"2016-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","242","","","","0"
"2016-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","283","","","","0"
"2016-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","317","","","","0"
"2017-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","250","","","","0"
"2017-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","212","","","","0"
"2017-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","233","","","","0"
"2017-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","307","","","","0"
"2018-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","278","","","","0"
"2018-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","260","","","","0"
"2018-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","214","","","","0"
"2018-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","363","","","","0"
"2019-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","290","","","","0"
"2019-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","283","","","","0"
"2019-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","222","","","","0"
"2019-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","329","","","","0"
"2020-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","327","","","","0"
"2020-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","287","","","","0"
"2020-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","189","","","","0"
"2020-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","313","","","","0"
"2021-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","257","","","","0"
"2021-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","246","","","","0"
"2021-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","246","","","","0"
"2021-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","375","","","","0"
"2022-01","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","308","","","","0"
"2022-04","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","311","","","","0"
"2022-07","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","236","","","","0"
"2022-10","New Brunswick","2016A000213","Housing completions","Single-detached","Unadjusted","Units","300","units","0","v732334","6.3.2.1","412","","","","0"
"2015-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","165","","","","0"
"2015-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","173","","","","0"
"2015-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","191","","","","0"
"2015-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","117","","","","0"
"2016-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","293","","","","0"
"2016-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","614","","","","0"
"2016-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","318","","","","0"
"2016-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","189","","","","0"
"2017-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","77","","","","0"
"2017-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","113","","","","0"
"2017-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","180","","","","0"
"2017-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","189","","","","0"
"2018-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","186","","","","0"
"2018-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","285","","","","0"
"2018-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","313","","","","0"
"2018-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","484","","","","0"
"2019-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","225","","","","0"
"2019-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","187","","","","0"
"2019-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","275","","","","0"
"2019-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","423","","","","0"
"2020-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","303","","","","0"
"2020-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","646","","","","0"
"2020-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","245","","","","0"
"2020-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","402","","","","0"
"2021-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","287","","","","0"
"2021-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","297","","","","0"
"2021-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","396","","","","0"
"2021-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","207","","","","0"
"2022-01","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","693","","","","0"
"2022-04","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","848","","","","0"
"2022-07","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","766","","","","0"
"2022-10","New Brunswick","2016A000213","Housing completions","Multiples","Unadjusted","Units","300","units","0","v732378","6.3.4.1","814","","","","0"
"2015-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","34","","","","0"
"2015-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","70","","","","0"
"2015-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","30","","","","0"
"2015-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","38","","","","0"
"2016-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","72","","","","0"
"2016-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","40","","","","0"
"2016-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","46","","","","0"
"2016-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","30","","","","0"
"2017-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","30","","","","0"
"2017-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","38","","","","0"
"2017-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","52","","","","0"
"2017-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","55","","","","0"
"2018-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","66","","","","0"
"2018-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","48","","","","0"
"2018-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","38","","","","0"
"2018-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","68","","","","0"
"2019-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","65","","","","0"
"2019-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","46","","","","0"
"2019-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","24","","","","0"
"2019-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","78","","","","0"
"2020-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","56","","","","0"
"2020-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","64","","","","0"
"2020-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","50","","","","0"
"2020-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","40","","","","0"
"2021-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","64","","","","0"
"2021-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","70","","","","0"
"2021-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","52","","","","0"
"2021-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","64","","","","0"
"2022-01","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","62","","","","0"
"2022-04","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","114","","","","0"
"2022-07","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","64","","","","0"
"2022-10","New Brunswick","2016A000213","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732345","6.3.3.1","48","","","","0"
"2015-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","29","","","","0"
"2015-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","43","","","","0"
"2015-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","24","","","","0"
"2015-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","10","","","","0"
"2016-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","38","","","","0"
"2016-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","42","","","","0"
"2016-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","67","","","","0"
"2016-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","9","","","","0"
"2017-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","29","","","","0"
"2017-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","27","","","","0"
"2017-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","68","","","","0"
"2017-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","26","","","","0"
"2018-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","85","","","","0"
"2018-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","30","","","","0"
"2018-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","42","","","","0"
"2018-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","33","","","","0"
"2019-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","66","","","","0"
"2019-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","46","","","","0"
"2019-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","59","","","","0"
"2019-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","53","","","","0"
"2020-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","83","","","","0"
"2020-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","81","","","","0"
"2020-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","33","","","","0"
"2020-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","33","","","","0"
"2021-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","31","","","","0"
"2021-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","31","","","","0"
